mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_num_leaves,param_n_estimators,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
62.39857655763626,2.6563080896910556,0.9629069566726685,0.01863520175288091,0.8,14,125,0.85,"{'subsample': 0.8, 'num_leaves': 14, 'n_estimators': 125, 'colsample_bytree': 0.85}",0.643687707641196,0.6549003322259136,0.6570522500755059,0.6148822108124433,0.6426306251887647,0.01680491668279415,13
37.137818455696106,1.7642171571870375,0.686564028263092,0.00395608203121708,0.8,14,75,0.7,"{'subsample': 0.8, 'num_leaves': 14, 'n_estimators': 75, 'colsample_bytree': 0.7}",0.6357218363032316,0.6470099667774086,0.6465191784959227,0.6201298701298701,0.6373452129266082,0.010915270158521699,60
43.702716648578644,0.7810317967089806,0.6813535690307617,0.024142417188755743,0.85,15,75,0.85,"{'subsample': 0.85, 'num_leaves': 15, 'n_estimators': 75, 'colsample_bytree': 0.85}",0.6375339776502568,0.6475007550588946,0.6478782845061914,0.6222440350347327,0.6387892630625189,0.01041418162368193,50
62.184839367866516,2.1208043939380032,0.9664032459259033,0.016488926587206385,0.8,15,125,0.85,"{'subsample': 0.8, 'num_leaves': 15, 'n_estimators': 125, 'colsample_bytree': 0.85}",0.6438387194201147,0.6562216852914527,0.658864391422531,0.6147689519782543,0.6434234370280882,0.017489069473232813,4
38.66558355093002,0.35253982060557104,0.727660596370697,0.017489071865154148,0.8,15,75,0.7,"{'subsample': 0.8, 'num_leaves': 15, 'n_estimators': 75, 'colsample_bytree': 0.7}",0.6367411658109332,0.6469344608879493,0.6475385080036243,0.6223572938689218,0.6383928571428571,0.010203789712326983,53
52.90334469079971,1.686390615114949,0.8393688797950745,0.022987657920784124,0.8,15,100,0.8,"{'subsample': 0.8, 'num_leaves': 15, 'n_estimators': 100, 'colsample_bytree': 0.8}",0.6409317426759287,0.6530881908788886,0.6524841437632135,0.6246979764421625,0.6428005134400483,0.011519582818509531,11
51.60600143671036,3.2430568332260314,0.8521474599838257,0.029646072551173335,0.75,15,100,0.8,"{'subsample': 0.75, 'num_leaves': 15, 'n_estimators': 100, 'colsample_bytree': 0.8}",0.6404032014497131,0.6522576260948354,0.6530504379341588,0.6245847176079734,0.6425739957716702,0.011530990996644584,17
53.115209102630615,2.2937401366404244,0.8607621788978577,0.023669106828812864,0.8,14,100,0.85,"{'subsample': 0.8, 'num_leaves': 14, 'n_estimators': 100, 'colsample_bytree': 0.85}",0.6391196013289037,0.6524086378737541,0.6521443672606463,0.6246224705527031,0.6420737692540017,0.011418202442707436,24
65.15096408128738,1.5004113191722062,0.9677517414093018,0.02302414747295858,0.75,15,125,0.85,"{'subsample': 0.75, 'num_leaves': 15, 'n_estimators': 125, 'colsample_bytree': 0.85}",0.6424041075203866,0.6554666263968589,0.6590154032014497,0.6136363636363636,0.6426306251887647,0.017846164789404272,13
50.586756348609924,1.9036851815016933,0.8647019863128662,0.011958222066657184,0.75,16,100,0.7,"{'subsample': 0.75, 'num_leaves': 16, 'n_estimators': 100, 'colsample_bytree': 0.7}",0.6415735427363334,0.6524841437632135,0.6541075203865901,0.6236786469344608,0.6429609634551494,0.01213125468841505,8
48.13093167543411,1.9493593605960162,0.8642135262489319,0.006703043959353018,0.75,16,100,0.6,"{'subsample': 0.75, 'num_leaves': 16, 'n_estimators': 100, 'colsample_bytree': 0.6}",0.6420643310178193,0.6550513440048323,0.6531259438236182,0.6159770462096044,0.6415546662639686,0.015576658661358593,26
60.287267446517944,2.5190058704123324,1.0201641917228699,0.010460887829814604,0.8,16,125,0.6,"{'subsample': 0.8, 'num_leaves': 16, 'n_estimators': 125, 'colsample_bytree': 0.6}",0.6423663545756569,0.6564859559045606,0.6584868619752341,0.6075203865901541,0.6412148897614015,0.020421630079892113,30
36.301179230213165,1.499285940641108,0.7047932744026184,0.004252770178818078,0.85,15,75,0.6,"{'subsample': 0.85, 'num_leaves': 15, 'n_estimators': 75, 'colsample_bytree': 0.6}",0.6375717305949864,0.6487088492902446,0.6487466022349744,0.6229235880398671,0.6394876925400181,0.01059242192109924,40
45.48127472400665,3.5559548515355397,0.8333961367607117,0.01815075485154942,0.75,14,100,0.7,"{'subsample': 0.75, 'num_leaves': 14, 'n_estimators': 100, 'colsample_bytree': 0.7}",0.6406674720628209,0.6515025672002416,0.6507852612503775,0.6243581999395953,0.6418283751132589,0.010958678276828757,25
64.44557917118073,1.5301569196266462,0.9835250973701477,0.054239994330320895,0.8,16,125,0.7,"{'subsample': 0.8, 'num_leaves': 16, 'n_estimators': 125, 'colsample_bytree': 0.7}",0.6450468136514648,0.6563349441256418,0.660072485653881,0.6088794926004228,0.6425834340078527,0.02022989658686573,16
37.06824064254761,1.0005554832637085,0.6819639205932617,0.025750515624717824,0.75,15,75,0.8,"{'subsample': 0.75, 'num_leaves': 15, 'n_estimators': 75, 'colsample_bytree': 0.8}",0.6367411658109332,0.64927514346119,0.6485200845665962,0.6206961643008154,0.6388081395348837,0.011577953993984856,49
38.36658239364624,2.023325154703383,0.6895495057106018,0.040934581909315246,0.75,16,75,0.6,"{'subsample': 0.75, 'num_leaves': 16, 'n_estimators': 75, 'colsample_bytree': 0.6}",0.6377604953186349,0.6496149199637572,0.6488976140138931,0.6212247055270311,0.639374433705829,0.011484510786931945,42
53.40567207336426,2.030252631768315,0.8410735130310059,0.008497670985914835,0.8,15,100,0.85,"{'subsample': 0.8, 'num_leaves': 15, 'n_estimators': 100, 'colsample_bytree': 0.85}",0.6410072485653882,0.6533147085472667,0.6516158260344307,0.6256418000604047,0.6428948958018725,0.011021112086852759,9
40.97493052482605,2.3997972802431042,0.6738849878311157,0.047167837322829705,0.8,15,75,0.85,"{'subsample': 0.8, 'num_leaves': 15, 'n_estimators': 75, 'colsample_bytree': 0.85}",0.6368921775898521,0.6494261552401087,0.6469344608879493,0.6227348233162187,0.6389969042585322,0.010495942456565396,47
36.245102882385254,1.0591876817833963,0.665245532989502,0.0467210867872264,0.8,14,75,0.6,"{'subsample': 0.8, 'num_leaves': 14, 'n_estimators': 75, 'colsample_bytree': 0.6}",0.6362126245847176,0.6479160374509212,0.6472364844457867,0.619299305345817,0.6376661129568106,0.011576972972662556,59
67.3674766421318,3.873109358343303,1.0196300745010376,0.027062781484514537,0.8,16,125,0.8,"{'subsample': 0.8, 'num_leaves': 16, 'n_estimators': 125, 'colsample_bytree': 0.8}",0.6444805194805194,0.6569012382965871,0.6595061914829357,0.6105406221685291,0.6428571428571428,0.019502694031435484,10
67.84463512897491,3.667291859686225,0.9876263737678528,0.023737718379729437,0.8,15,125,0.8,"{'subsample': 0.8, 'num_leaves': 15, 'n_estimators': 125, 'colsample_bytree': 0.8}",0.6448202959830867,0.6559574146783449,0.6581093325279371,0.6148822108124433,0.643442313500453,0.017243313964530976,3
40.282064616680145,1.9035215397781229,0.6706996560096741,0.025399536293084914,0.85,15,75,0.8,"{'subsample': 0.85, 'num_leaves': 15, 'n_estimators': 75, 'colsample_bytree': 0.8}",0.637496224705527,0.6480292962851102,0.6484445786771368,0.6221685291452733,0.6390346572032618,0.010680393304740242,46
51.3945369720459,3.029676767534911,0.8337806463241577,0.01755985023845439,0.8,14,100,0.8,"{'subsample': 0.8, 'num_leaves': 14, 'n_estimators': 100, 'colsample_bytree': 0.8}",0.638591060102688,0.6520311084264573,0.6508985200845666,0.6236031410450015,0.6412809574146784,0.011486992618113201,29
64.10790157318115,2.1407737065747066,0.9728686213493347,0.04092759582407291,0.75,16,125,0.8,"{'subsample': 0.75, 'num_leaves': 16, 'n_estimators': 125, 'colsample_bytree': 0.8}",0.6433101781938991,0.6559951676230746,0.6585623678646935,0.6113711869525823,0.6423097251585623,0.01877254499915658,21
56.564292907714844,3.3164757956035316,0.8427968621253967,0.05346789729395776,0.85,16,100,0.85,"{'subsample': 0.85, 'num_leaves': 16, 'n_estimators': 100, 'colsample_bytree': 0.85}",0.6430081546360616,0.6544095439444276,0.6538054968287527,0.6247734823316219,0.643999169435216,0.01199113327951865,2
60.33709937334061,2.8744220048051834,0.9825202226638794,0.011620034932513752,0.75,14,125,0.85,"{'subsample': 0.75, 'num_leaves': 14, 'n_estimators': 125, 'colsample_bytree': 0.85}",0.6436499546964664,0.6549380851706433,0.6572410147991543,0.6138628813047418,0.6424229839927514,0.01727271487874596,19
38.20381295681,3.225722132320512,0.6859702467918396,0.022390759291906037,0.8,15,75,0.6,"{'subsample': 0.8, 'num_leaves': 15, 'n_estimators': 75, 'colsample_bytree': 0.6}",0.6365146481425551,0.6492373905164602,0.6486710963455149,0.6203563877982483,0.6386948807006947,0.01174439363854214,51
39.25010406970978,1.3238535980167474,0.7317361235618591,0.012401157187471468,0.8,16,75,0.6,"{'subsample': 0.8, 'num_leaves': 16, 'n_estimators': 75, 'colsample_bytree': 0.6}",0.6375717305949864,0.649992449411054,0.6510872848082151,0.6207716701902748,0.6398557837511326,0.012230278982101085,35
66.90215796232224,3.827272734689403,0.983058512210846,0.03670103498156686,0.85,16,125,0.85,"{'subsample': 0.85, 'num_leaves': 16, 'n_estimators': 125, 'colsample_bytree': 0.85}",0.6448202959830867,0.6564482029598309,0.6585623678646935,0.6126547870733917,0.6431214134702506,0.01835162061310288,5
48.45867305994034,1.28620005016794,0.8485722541809082,0.014956610088193264,0.8,15,100,0.7,"{'subsample': 0.8, 'num_leaves': 15, 'n_estimators': 100, 'colsample_bytree': 0.7}",0.6398746602234975,0.6528616732105105,0.6526351555421323,0.6200921171851405,0.6413659015403201,0.013359889160339204,28
39.934684693813324,2.386305830721569,0.6905264854431152,0.003961168285235864,0.85,15,75,0.7,"{'subsample': 0.85, 'num_leaves': 15, 'n_estimators': 75, 'colsample_bytree': 0.7}",0.6379492600422833,0.6478782845061914,0.6478027786167321,0.6223195409241921,0.6389874660223497,0.010436162946506462,48
39.283507227897644,1.8265192983666372,0.6937812566757202,0.017668743392468864,0.8,15,75,0.8,"{'subsample': 0.8, 'num_leaves': 15, 'n_estimators': 75, 'colsample_bytree': 0.8}",0.6370809423135004,0.6486710963455149,0.6484068257324072,0.6230368468740561,0.6392989278163697,0.010490067726818488,44
66.96115326881409,2.508963923120225,0.9981648921966553,0.018644296690748404,0.75,16,125,0.85,"{'subsample': 0.75, 'num_leaves': 16, 'n_estimators': 125, 'colsample_bytree': 0.85}",0.6447447900936273,0.6570900030202356,0.6587511325883418,0.6117109634551495,0.6430742222893385,0.018898759400478127,6
35.97100877761841,0.6299396481690558,0.6948702335357666,0.013447735331513326,0.75,14,75,0.7,"{'subsample': 0.75, 'num_leaves': 14, 'n_estimators': 75, 'colsample_bytree': 0.7}",0.636288130474177,0.6467834491090305,0.6467079432195711,0.6209604349139233,0.6376849894291755,0.01055767022504688,58
57.63851857185364,0.7937505662296815,0.9855364561080933,0.03674264902841768,0.8,14,125,0.6,"{'subsample': 0.8, 'num_leaves': 14, 'n_estimators': 125, 'colsample_bytree': 0.6}",0.6423286016309272,0.6545605557233464,0.6553533675626699,0.6060102688009664,0.6395631984294775,0.020048046716433433,39
39.38717657327652,0.4255919601949068,0.657640814781189,0.022848014703714524,0.8,14,75,0.85,"{'subsample': 0.8, 'num_leaves': 14, 'n_estimators': 75, 'colsample_bytree': 0.85}",0.6347402597402597,0.6479160374509212,0.6471609785563274,0.6221685291452733,0.6379964512231954,0.010529870042494902,56
58.12883937358856,3.3791322613287287,0.970000147819519,0.023663600412127454,0.8,14,125,0.7,"{'subsample': 0.8, 'num_leaves': 14, 'n_estimators': 125, 'colsample_bytree': 0.7}",0.6435366958622772,0.654975838115373,0.65656146179402,0.6140893989731199,0.6422908486861975,0.017039903582450517,22
63.085517048835754,1.9325179400829346,0.8813172578811646,0.09467960925533662,0.85,15,125,0.7,"{'subsample': 0.85, 'num_leaves': 15, 'n_estimators': 125, 'colsample_bytree': 0.7}",0.6451223195409241,0.6563349441256418,0.6591664149803684,0.6091437632135307,0.6424418604651163,0.0199291033338503,18
50.1674462556839,1.2775591548133094,0.8293958306312561,0.004917614707048524,0.85,15,100,0.7,"{'subsample': 0.85, 'num_leaves': 15, 'n_estimators': 100, 'colsample_bytree': 0.7}",0.6411960132890365,0.6528616732105105,0.6519556025369979,0.6197145877378436,0.6414319691935971,0.013351828761860545,27
52.88436162471771,1.2319351178161906,0.6033045649528503,0.14251655033637353,0.85,15,100,0.8,"{'subsample': 0.85, 'num_leaves': 15, 'n_estimators': 100, 'colsample_bytree': 0.8}",0.6400634249471459,0.6532014497130776,0.653276955602537,0.622697070371489,0.6423097251585624,0.012536066965154916,20
30.622323513031006,1.7458206250911215,0.32206958532333374,0.07139700942488625,0.75,14,75,0.6,"{'subsample': 0.75, 'num_leaves': 14, 'n_estimators': 75, 'colsample_bytree': 0.6}",0.6365146481425551,0.6478027786167321,0.6466324373301118,0.6214134702506795,0.6380908335850196,0.010581820249510548,54
18.658538699150085,0.46154352827729433,0.16171574592590332,0.044784763463429994,0.85,14,75,0.7,"{'subsample': 0.85, 'num_leaves': 14, 'n_estimators': 75, 'colsample_bytree': 0.7}",0.6369299305345817,0.646594684385382,0.6470477197221384,0.6217154938085171,0.6380719571126549,0.010271797689690455,55
